Time,X Position,Y Position

8.701,732.900269995421,462.089043343963
8.734,725.080249014942,461.231495351325
8.768,717.556286270017,461.268928001798
8.801,711.989030254324,461.313166588719
8.835,707.881647607049,459.570846857647
8.868,705.247750201092,458.69968699211
8.901,704.267695352363,457.828527126574
8.935,704.38679924023,457.828527126574
8.968,705.979388369413,457.855750872372
9.001,707.765946687408,457.855750872372
9.035,709.709041543741,457.81151228545
9.068,712.329327076799,455.215047529965
9.101,715.589370636111,452.601567933356
9.135,718.995741829087,450.859248202283
9.168,722.660738607144,449.065883947839
9.201,727.16286556849,449.116928471211
9.235,733.199731199199,449.174778931031
9.268,739.917190474858,450.70611463217
9.301,746.855842685126,450.930710535003
9.335,753.090080472871,451.835900082787
9.368,757.524148069721,453.561204972736
9.401,759.259661864345,455.143585197245
9.435,760.059359397161,455.119764419672
9.468,759.103125326006,453.44210108487
9.501,756.680211949983,451.58748340238
9.535,753.917001751485,449.140749248784
9.568,750.469794939812,446.591926048445
9.601,746.8660515898,444.761129143529
9.635,742.673594736907,443.825312881722
9.668,738.396063678394,442.14764954692
9.701,734.700440186314,441.276489681384
9.735,730.674728776434,441.276489681384
9.768,728.010204656453,442.120425801122
9.801,726.870210301162,443.889969277993
9.835,726.080721673019,447.374608740138
9.868,728.690798301404,449.157764089908
9.901,733.73740017871,450.767368060215
9.935,740.839394863766,450.934113503228
9.968,749.636067724748,450.025520987219
10.001,758.97721550169,449.045466138491
10.035,767.767082426223,448.269589383248
10.068,776.465069208687,448.432931858036
10.101,785.261742069669,449.276867977774
10.135,793.997161502606,450.158236747985
10.168,802.004345735446,450.859248202283
10.201,809.021266214883,451.73040806782
10.235,815.748934395217,452.720671821222
10.268,821.870874231544,453.472727798892
10.301,825.518856168478,455.215047529965
10.335,825.49163242268,456.845069309621
10.368,822.024007801658,456.855278214295
10.401,814.183569011831,455.381792972978
10.435,803.794307021665,453.472727798892
10.468,791.390487842447,451.621513084628
10.501,777.516586390135,450.120804097512
10.535,762.849793341457,449.981282400298
10.568,748.114940928284,451.032799581746
10.601,734.234233539524,454.217977840113
10.635,722.538231751053,457.127515672275
10.668,712.792130755365,462.027789915917
10.701,705.47574907215,467.326211441855
10.735,701.7154691838,470.977596347013
10.768,701.603171232383,472.787975442581
10.801,702.726150746551,473.771433259534
10.835,706.169954589999,474.060685558638
10.868,711.856314493559,473.434539405284
10.901,718.713295466433,473.07382477346
10.935,727.135641822692,473.944984638996
10.968,736.766041898738,473.96880541657
11.001,747.14509498423,472.229888653722
11.035,757.847430051073,470.460345176851
11.068,768.781166957199,466.975705714706
11.101,778.932221171632,463.572737489954
11.135,790.148404440412,458.264107059342
11.168,800.279040845497,452.165988000588
11.201,806.387368808926,445.196709076297
11.235,808.425746775552,438.846770368911
11.268,807.816615463321,433.436050891557
11.302,811.816615463321,433.436050891557
11.335,800.44578628851,428.961147676009
11.368,790.692879356373,425.238300438131
11.402,778.642968872528,422.828998935007
11.435,765.174020638962,421.566497723624
11.468,750.799882857613,421.951033133021
11.502,736.721803311817,424.567915697855
11.535,723.147363063284,430.683049597733
11.568,712.570937820757,435.940635504974
11.602,702.916716967137,447.265713756946
11.635,696.730120734539,456.848472277846
11.668,693.36458516026,467.227525363337
11.702,694.239147994021,472.607618126669
11.735,696.815194940158,475.227903659728
11.768,701.062099284648,476.752433424416
11.802,706.421774238631,475.891482463554
11.835,713.404665035821,475.006710725119
11.868,721.942712311722,472.590603285545
11.902,730.92314545684,469.092351950501
11.935,741.924941727461,466.536722813713
11.968,753.314676375704,462.014178043018
12.002,764.765664451992,456.834860404947
12.035,776.08053379929,451.621513084628
12.068,787.320537845644,445.523394025873
12.102,796.19888194402,441.153982825293
12.135,801.419035200789,436.81179537051
12.168,802.2867920981,433.25909654387
12.202,800.541069398803,429.801680827522
12.235,794.524621577443,427.239245754285
12.268,785.680307161314,425.490120086762
12.302,773.681441200841,424.687019585721
12.335,759.331124197064,425.513940864336
12.368,742.867563925718,429.706397717229
12.402,726.13857213284,436.784571624712
12.435,711.410525656116,447.28272859807
12.468,700.323655179877,460.278664248395
12.502,694.249356898696,473.400509723036
12.535,693.279510954641,490.891766398258
12.568,694.208521279999,508.628036785662
12.602,700.150103800414,521.259854835939
12.635,706.238013954494,530.869837102636
12.668,712.029865873021,536.069572550056
12.702,717.335093335408,537.811892281129
12.735,722.511008005255,536.069572550056
12.768,727.877488895688,531.713773222375
12.802,733.839489225452,526.320068586144
12.835,740.659037547854,518.51025651034
12.868,748.424611036736,509.213347320319
12.902,756.608749617263,499.514887879778
12.935,765.453064033392,489.989979818699
12.968,774.089797387811,482.071272759702
13.002,781.920027272964,476.783060138439
13.035,787.841191984031,471.603742500367
13.068,790.515925008685,468.248415830763
13.102,790.689476388148,466.669438574478
13.135,789.219394115055,466.244067546384
13.168,785.833440731428,466.873616667963
13.202,781.545700768241,467.472539075519
