Time,X Position,Y Position
0.017,886.5168919349758,595.3823686353355
0.033,885.8826962159683,597.4285676788136
0.05,885.3220576491806,599.7484514997989
0.067,884.3695685197686,602.3282912571457
0.083,882.6312110868474,605.3850026409579
0.1,880.3280196928645,609.4141968166014
0.117,876.9149593443314,613.346397058814
0.133,873.2555741493195,618.6162672673368
0.15,868.9531005987147,624.1598222533664
0.167,864.0281319542372,629.2741453502366
0.183,859.2014323760411,634.3106948912814
0.2,853.9718991623043,638.9180125431666
0.217,848.1363454640691,643.0960983058927
0.233,843.9655216068555,651.413910512793
0.25,838.3992688992582,655.0849908305343
0.267,832.0814699910159,656.2180892591157
0.283,827.952842655566,659.382164131872
0.3,826.2742348746799,662.1170071154685
0.317,828.1865133475754,665.1255348765723
0.333,830.8725198711296,658.9183724151839
0.35,837.4322267760697,656.5063424852086
0.367,846.7192758267191,654.5478451517515
0.383,855.9151359358384,654.0711706166355
0.4,864.7864168039486,655.9879139319434
0.417,872.9857787500595,662.7473003580916
0.433,876.7075870085414,674.7090255330975
0.45,883.7748827535639,679.7770043038921
0.467,888.4899662256877,688.2029718856109
0.483,892.5710398343942,693.0449663027024
0.5,897.1308248373919,694.2858907426619
0.517,900.7007865860029,689.213471136461
0.533,901.8571331940921,680.9952397751516
0.55,901.9963673469219,667.8250225958562
0.567,904.5941727122137,663.1111557207417
0.583,905.0463207137718,650.6862279249624
0.6,913.20447840084,637.6273308734937
0.617,919.1750005033277,629.1825801946624
0.633,922.278456240465,620.1157717444803
0.65,924.5654439748828,611.8488355530302
0.667,927.7667871938852,606.1945123270932
0.683,931.1874120839129,602.1039361105178
0.7,935.9300770383638,600.5912578331896
0.717,939.7233132090668,599.2516431524484
0.733,943.3214147484921,600.4600341974905
0.75,946.349781539139,602.8173212367902
0.767,947.8322049543706,606.9530694068388
0.783,948.4549186686706,613.2297461106492
0.8,942.2879063893704,618.1133416888974
0.817,939.487272394709,625.7900984316707
0.833,938.9992899867543,640.1816123210926
0.85,937.9797050446925,638.1251929978725
0.867,935.3271150094156,645.82694705937
0.883,933.8994460738065,656.5698444723702
0.9,931.2047854696434,663.8059009320083
0.917,926.9792273924736,669.9468218295349
0.933,921.5093866416644,671.0121756333319
0.95,917.3832125039487,676.5077913312805
0.967,912.8972723166082,681.8817277774682
0.983,908.1397370089819,687.3983925689747
1.0,903.0508013194165,692.5623308275399
1.017,897.9356187916962,698.179374183484
1.033,892.2149459786808,702.5473325101116
1.05,886.6103930192855,707.0674896804568
1.067,879.5949918966464,709.5839655521477
1.083,872.369914547329,713.3256443609425
1.1,861.649381734318,710.8681105846077
1.117,850.369860173796,708.9749587914241
1.133,839.9010110035819,706.9185678505218
1.15,832.4195513274351,707.9421877506304
1.167,825.1335239925994,710.2689119648039
1.183,816.5817000495979,708.3103864005207
1.2,810.0000124865638,708.3026528519861
1.217,804.4310776166803,709.6353437798276
1.233,801.2559207573752,714.6875092816786
1.25,800.5766389337967,719.4324326494452
1.267,803.4831913223852,724.2559628518045
1.283,809.0373669828099,723.862035473217
1.3,817.0458810299388,720.9326494678387
1.317,826.0568774493089,711.9868279389952
1.333,834.5243746300063,699.6440545809413
1.35,843.2034074145897,694.4444063157356
1.367,851.3183649529557,679.0677391182513
1.383,857.9466748063412,669.4117939641548
1.4,874.8094211628622,658.3485512752013
1.417,878.465554422254,653.3331316923839
1.433,882.0880752744365,649.8642263920382
