Time,X Position,Y Position
8879.60000000149,442,207
8887.5,442,207
8895.39999999851,442,207
8904.70000000298,442,207
8911,442,207
8952.89999999851,460,214
8961.60000000149,460,214
8970,460,214
8978.30000000447,460,214
8986,460,214
8993.70000000298,460,214
9001.89999999851,460,214
9012.5,452,216
9019.60000000149,452,216
9028.89999999851,452,216
9036.5,452,216
9045.89999999851,449,215
9053.30000000447,449,215
9060.60000000149,449,215
9068.20000000298,449,215
9078.60000000149,447,215
9087,447,215
9094.89999999851,447,215
9104.30000000447,444,212
9112,444,212
9119.39999999851,444,212
9128.10000000149,444,212
9137.60000000149,443,209
9144.20000000298,443,209
9152.89999999851,443,209
9161.5,443,209
9168,443,209
9177.80000000447,443,209
9186.10000000149,443,209
9194.5,444,211
9203,444,211
9211.20000000298,444,211
9220.10000000149,444,211
9226.39999999851,444,211
9237.20000000298,433,211
9244.39999999851,433,211
9252.39999999851,433,211
9262,432,208
9270.70000000298,432,208
9278.5,432,208
9286,432,208
9295.30000000447,417,205
9304,417,205
9311.30000000447,417,205
9320.5,417,205
9329,409,200
9335,409,200
9345.39999999851,409,200
9353.20000000298,401,197
9360.5,401,197
9369.5,401,197
9378.70000000298,401,197
9385.89999999851,401,197
9395.70000000298,393,197
9402.10000000149,393,197
9412.39999999851,393,197
9420.30000000447,385,194
9426.89999999851,385,194
9436.80000000447,385,194
9443.70000000298,385,194
9452.70000000298,385,194
9460.89999999851,379,199
9470.80000000447,379,199
9478.60000000149,379,199
9486.5,370,198
9493.70000000298,370,198
9504.20000000298,370,198
9512,370,198
9519.5,370,198
9529,363,199
9536.30000000447,363,199
9545.39999999851,363,199
9553.20000000298,355,201
9561.39999999851,355,201
9570.5,355,201
9576.80000000447,355,201
9587.80000000447,347,203
9593.80000000447,347,203
9602.80000000447,347,203
9611.60000000149,347,203
9619.89999999851,339,207
9628.39999999851,339,207
9635.20000000298,339,207
9645.20000000298,339,207
9653.39999999851,342,210
9661.80000000447,342,210
9669.70000000298,342,210
9679.20000000298,326,216
9685.80000000447,326,216
9694.80000000447,326,216
9702.80000000447,326,216
9712.20000000298,320,219
9719.80000000447,320,219
9728,320,219
9736.5,320,219
9744.10000000149,313,223
9753.10000000149,313,223
9762.10000000149,313,223
9769.5,313,223
9780.39999999851,307,225
9786.39999999851,307,225
9795.60000000149,307,225
9802.70000000298,307,225
9812.5,304,219
9819.70000000298,304,219
9828.30000000447,304,219
9835.30000000447,304,219
9846.10000000149,299,224
9852.80000000447,299,224
9861.30000000447,299,224
9870.39999999851,299,224
9878.5,295,225
9887,295,225
9895.20000000298,295,225
9902.70000000298,295,225
9913.20000000298,288,222
9919.20000000298,288,222
9928.30000000447,288,222
9936,288,222
9944.30000000447,284,214
9954.10000000149,284,214
9961.80000000447,284,214
9968.39999999851,284,214
9979.30000000447,273,212
9985.39999999851,273,212
9994.89999999851,273,212
10002.70000000298,273,212
10012.20000000298,270,199
10020.39999999851,270,199
10028.30000000447,270,199
10036,270,199
10045.60000000149,266,192
10052.60000000149,266,192
10061.70000000298,266,192
10069.30000000447,266,192
10078.89999999851,257,187
10084.60000000149,257,187
10094.89999999851,257,187
10102.80000000447,257,187
10110.70000000298,251,188
10119.39999999851,251,188
10127.80000000447,251,188
10136.89999999851,251,188
10143.70000000298,248,190
10153.80000000447,248,190
10160.5,248,190
10168.10000000149,248,190
10179,246,184
10186.10000000149,246,184
10195.20000000298,246,184
10203,246,184
10213.80000000447,243,184
10219.10000000149,243,184
10228,243,184
10237,243,184
10244.70000000298,247,178
10253.30000000447,247,178
10260.30000000447,247,178
10269.89999999851,247,178
10278.20000000298,243,178
10286.60000000149,243,178
10294.30000000447,243,178
10301.80000000447,243,178
10312.39999999851,241,182
10319,241,182
10328.20000000298,241,182
10336,241,182
10345.30000000447,245,189
10352.70000000298,245,189
10362,245,189
10369.70000000298,245,189
10379.20000000298,242,189
10386.70000000298,242,189
10393.60000000149,242,189
10403.89999999851,242,189
10412.5,242,193
10419,242,193
10426.70000000298,242,193
10436.70000000298,242,193
10444.89999999851,254,194
10452.5,254,194
10460.39999999851,254,194
10470.20000000298,254,194
10478.20000000298,252,191
10485.89999999851,252,191
10494.60000000149,252,191
10501.70000000298,252,191
10512.80000000447,244,190
10519.10000000149,244,190
10526.80000000447,244,190
10537.20000000298,244,190
10546.39999999851,247,193
10552.10000000149,247,193
10561.70000000298,247,193
10568.10000000149,247,193
10578,247,193
10587.70000000298,250,193
10593.60000000149,250,193
10604.10000000149,250,193
10612.60000000149,258,186
10619.89999999851,258,186
10627.60000000149,258,186
10636.5,258,186
10644.10000000149,260,183
10654,260,183
10662,260,183
10669.60000000149,260,183
10679.39999999851,257,185
10686.5,257,185
10694.39999999851,257,185
10703.70000000298,259,187
10711.10000000149,259,187
10720.20000000298,259,187
10728.10000000149,259,187
10737.5,274,186
10745,274,186
10752.70000000298,274,186
10762,274,186
10769.70000000298,274,186
10779.30000000447,277,193
10786.20000000298,277,193
10795.39999999851,277,193
10803.10000000149,277,193
10812.80000000447,265,188
10819.60000000149,265,188
10828.60000000149,265,188
10835.30000000447,265,188
10844.89999999851,278,191
10852.70000000298,278,191
10861.80000000447,278,191
10869.60000000149,278,191
10879.39999999851,277,207
10886.70000000298,277,207
10894.5,277,207
10903.60000000149,277,207
10912.80000000447,281,211
10920,281,211
10927.89999999851,281,211
10935.80000000447,282,214
10943.70000000298,282,214
10953.80000000447,282,214
10961.70000000298,282,214
10969.89999999851,283,219
10976.80000000447,283,219
10986.20000000298,283,219
10995.30000000447,283,219
11003.5,287,227
11012,287,227
11019.89999999851,287,227
11027.80000000447,287,227
11036,287,227
11043.89999999851,287,227
11053.10000000149,287,227
11062.60000000149,287,231
11069.30000000447,287,231
11078.39999999851,287,231
11086.20000000298,287,231
11096,290,240
11102.70000000298,290,240
11110.5,290,240
11118.39999999851,290,240
11128.89999999851,291,247
11136.10000000149,291,247
11145.39999999851,291,247
11153,291,247
11162.60000000149,295,253
11169.89999999851,295,253
11177.60000000149,295,253
11186.89999999851,295,253
11194.5,298,256
11203.10000000149,298,256
11212.20000000298,298,256
11219.89999999851,298,256
11228.39999999851,306,258
11236,306,258
11243.89999999851,306,258
11252.89999999851,306,258
11262.89999999851,318,260
11269.89999999851,318,260
11277.70000000298,318,260
11286.10000000149,318,260
11296.10000000149,314,266
11302.70000000298,314,266
11310.5,314,266
11320,332,263
11327.39999999851,332,263
11336.20000000298,332,263
11345.20000000298,332,263
11351.39999999851,332,263
11362,334,268
11370.39999999851,334,268
11378.30000000447,334,268
11384.70000000298,334,268
11395.60000000149,342,265
11402.70000000298,342,265
11411.5,342,265
11419.5,342,265
11429.20000000298,337,263
11436.30000000447,337,263
11445.5,337,263
11453.30000000447,347,266
11460.60000000149,347,266
11469.89999999851,347,266
11478.5,347,266
11486.70000000298,339,265
11495.10000000149,339,265
11502.89999999851,339,265
11511.89999999851,339,265
11520,339,272
11528.70000000298,339,272
11536.39999999851,339,272
11545.20000000298,339,272
11553.30000000447,348,268
11561.20000000298,348,268
11570.30000000447,348,268
11577.80000000447,348,268
11587.39999999851,350,265
11593.70000000298,350,265
11604,350,265
11611.89999999851,350,265
11620.20000000298,347,257
11628.89999999851,347,257
11636.10000000149,347,257
11646,353,257
11652.80000000447,353,257
11662,353,257
11668.20000000298,353,257
11678.5,353,257
11687,366,251
11695.5,366,251
11703.20000000298,366,251
11711.70000000298,370,246
11719.5,370,246
11727.20000000298,370,246
11736.30000000447,370,246
11745.39999999851,363,243
11752.70000000298,363,243
11761.89999999851,363,243
11768.30000000447,363,243
11779,374,238
11786.39999999851,374,238
11795.39999999851,374,238
11802.80000000447,374,238
11811.80000000447,374,235
11819.30000000447,374,235
11827.5,374,235
11836.5,374,235
11846.70000000298,368,221
11853.20000000298,368,221
11860.80000000447,368,221
11869.70000000298,368,221
11878.20000000298,372,219
11886.70000000298,372,219
11894.5,372,219
11902.80000000447,372,219
11912.60000000149,364,213
11919.20000000298,364,213
11928.5,364,213
11936.20000000298,364,213
11945.70000000298,359,194
11953.10000000149,359,194
11961.10000000149,359,194
11970.10000000149,359,194
11977.20000000298,358,188
11987.10000000149,358,188
11994.30000000447,358,188
12002.10000000149,358,188
12010.80000000447,371,182
12019.30000000447,371,182
12027.89999999851,371,182
12035.70000000298,371,182
12043.80000000447,371,182
12053.30000000447,371,182
12061.5,355,179
12068.60000000149,355,179
12078.89999999851,355,179
12086.10000000149,355,179
12094.80000000447,354,176
12102.70000000298,354,176
12111.89999999851,354,176
12118.39999999851,354,176
12129,354,180
12136.10000000149,354,180
12144.10000000149,354,180
12152.89999999851,354,180
12162.70000000298,353,173
12169.80000000447,353,173
12176.39999999851,353,173
12186.60000000149,353,173
12196.10000000149,358,170
12202.70000000298,358,170
12211.89999999851,358,170
12219.39999999851,358,170
12229.10000000149,366,174
12236.39999999851,366,174
12245.60000000149,366,174
12253.39999999851,366,174
12262.80000000447,358,168
12269.20000000298,358,168
12277.5,358,168
12285.10000000149,358,168
12296.30000000447,354,180
12303.80000000447,354,180
12310.60000000149,354,180
12320.5,354,180
12329.20000000298,355,187
12337,355,187
12345,355,187
12352.89999999851,355,187
12362.60000000149,351,193
12369,351,193
12378.20000000298,351,193
12386,351,193
12395.60000000149,348,192
12402.89999999851,348,192
12412,348,192
12419.80000000447,348,192
12427.70000000298,347,188
12436.70000000298,347,188
12443.10000000149,347,188
12452.60000000149,347,188
12462.10000000149,347,186
12468.39999999851,347,186
12479,347,186
12486.39999999851,358,179
12494.5,358,179
12503.5,358,179
12511.20000000298,358,179
12520.30000000447,358,179
12528.60000000149,344,178
12535.89999999851,344,178
12543.80000000447,344,178
12554.20000000298,343,179
12561.70000000298,343,179
12569.5,343,179
12578.10000000149,343,179
12586.10000000149,343,179
12596.20000000298,353,177
12602.89999999851,353,177
12611.70000000298,353,177
12619.89999999851,339,179
12628.60000000149,339,179
12636.5,339,179
12645.20000000298,339,179
12652.80000000447,339,179
12661.39999999851,339,181
12668.70000000298,339,181
12676.89999999851,339,181
12687.39999999851,337,176
12694.30000000447,337,176
12702.5,337,176
12710.39999999851,337,176
12721.10000000149,337,179
12728.39999999851,337,179
12735.5,337,179
12744.60000000149,337,179
12752.5,337,179
12762.20000000298,335,174
12769.39999999851,335,174
12777,335,174
12787.70000000298,335,174
12795,335,174
12802.80000000447,335,174
12811,335,174
12820.70000000298,340,166
12828,340,166
12836.89999999851,340,166
12844.80000000447,340,166
12851.60000000149,340,166
12862,337,164
12869.80000000447,337,164
12877.60000000149,337,164
12886.70000000298,342,155
12895.10000000149,342,155
12903.10000000149,342,155
12910.30000000447,342,155
12920,341,154
12928.20000000298,341,154
12935.60000000149,341,154
12943.70000000298,341,154
12954.60000000149,343,148
12961.70000000298,343,148
12969.5,343,148
12979.10000000149,347,142
12987.10000000149,347,142
12994.80000000447,347,142
13002.20000000298,347,142
13012.89999999851,358,139
13020,358,139
13026.60000000149,358,139
13036.80000000447,358,139
13044.5,358,139
13053.30000000447,358,139
13062.70000000298,355,133
13069.60000000149,355,133
13078.70000000298,355,133
13085.5,355,133
13093.60000000149,368,128
13103.60000000149,368,128
13110.70000000298,368,128
13119.30000000447,368,128
13128.80000000447,364,126
13136.30000000447,364,126
13145.20000000298,364,126
13151.89999999851,364,126
13162.30000000447,369,129
13169.60000000149,369,129
13178.39999999851,369,129
13186.5,369,129
13194.5,371,128
13204,371,128
13210.30000000447,371,128
13219.39999999851,371,128
